OTU.ID	description	Julianne-331-CEC_S246_L001_R1_001_F_filt-fastq-gz	Julianne-331-JEJ_S219_L001_R1_001_F_filt-fastq-gz	Julianne-337-CEC_S242_L001_R1_001_F_filt-fastq-gz	Julianne-337-COL_S269_L001_R1_001_F_filt-fastq-gz	Julianne-351-CEC_S244_L001_R1_001_F_filt-fastq-gz	Julianne-351-COL_S271_L001_R1_001_F_filt-fastq-gz	Julianne-536-COL_S265_L001_R1_001_F_filt-fastq-gz	Julianne-536-JEJ_S211_L001_R1_001_F_filt-fastq-gz	Julianne-540-COL_S267_L001_R1_001_F_filt-fastq-gz	Julianne-542-CEC_S232_L001_R1_001_F_filt-fastq-gz	Julianne-542-COL_S259_L001_R1_001_F_filt-fastq-gz	Julianne-542-JEJ_S205_L001_R1_001_F_filt-fastq-gz	Julianne-544-COL_S255_L001_R1_001_F_filt-fastq-gz	Julianne-547-CEC_S233_L001_R1_001_F_filt-fastq-gz	Julianne-547-COL_S260_L001_R1_001_F_filt-fastq-gz	Julianne-547-JEJ_S206_L001_R1_001_F_filt-fastq-gz	Julianne-579-CEC_S234_L001_R1_001_F_filt-fastq-gz	Julianne-579-JEJ_S207_L001_R1_001_F_filt-fastq-gz	Julianne-582-CEC_S243_L001_R1_001_F_filt-fastq-gz	Julianne-582-COL_S270_L001_R1_001_F_filt-fastq-gz	Julianne-604-CEC_S235_L001_R1_001_F_filt-fastq-gz	Julianne-604-JEJ_S208_L001_R1_001_F_filt-fastq-gz	Julianne-661-COL_S266_L001_R1_001_F_filt-fastq-gz	Julianne-661-JEJ_S212_L001_R1_001_F_filt-fastq-gz	Julianne-663-CEC_S241_L001_R1_001_F_filt-fastq-gz	Julianne-663-COL_S268_L001_R1_001_F_filt-fastq-gz	Julianne-665-JEJ_S210_L001_R1_001_F_filt-fastq-gz	Julianne-667-CEC_S236_L001_R1_001_F_filt-fastq-gz	Julianne-667-JEJ_S209_L001_R1_001_F_filt-fastq-gz	Julianne-716-CEC_S231_L001_R1_001_F_filt-fastq-gz	Julianne-716-COL_S258_L001_R1_001_F_filt-fastq-gz	Julianne-717-CEC_S230_L001_R1_001_F_filt-fastq-gz	Julianne-717-COL_S257_L001_R1_001_F_filt-fastq-gz	Julianne-719-CEC_S245_L001_R1_001_F_filt-fastq-gz	Julianne-719-COL_S272_L001_R1_001_F_filt-fastq-gz	Julianne-719-JEJ_S218_L001_R1_001_F_filt-fastq-gz	Julianne-791-CEC_S229_L001_R1_001_F_filt-fastq-gz	Julianne-791-COL_S256_L001_R1_001_F_filt-fastq-gz	Julianne-835-JEJ_S198_L001_R1_001_F_filt-fastq-gz	Julianne-838-CEC_S281_L001_R1_001_F_filt-fastq-gz	Julianne-838-JEJ_S277_L001_R1_001_F_filt-fastq-gz	Julianne-841-CEC_S278_L001_R1_001_F_filt-fastq-gz	Julianne-841-COL_S282_L001_R1_001_F_filt-fastq-gz	Julianne-847-CEC_S279_L001_R1_001_F_filt-fastq-gz	Julianne-847-COL_S283_L001_R1_001_F_filt-fastq-gz	Julianne-853-CEC_S280_L001_R1_001_F_filt-fastq-gz	Julianne-853-COL_S284_L001_R1_001_F_filt-fastq-gz	Julianne-856-COL_S254_L001_R1_001_F_filt-fastq-gz	Julianne-856-JEJ_S200_L001_R1_001_F_filt-fastq-gz	Julianne-882-COL_S253_L001_R1_001_F_filt-fastq-gz	Julianne-882-JEJ_S199_L001_R1_001_F_filt-fastq-gz	Julianne-891-CEC_S220_L001_R1_001_F_filt-fastq-gz	Julianne-891-COL_S247_L001_R1_001_F_filt-fastq-gz	Julianne-891-JEJ_S193_L001_R1_001_F_filt-fastq-gz	Julianne-899-CEC_S221_L001_R1_001_F_filt-fastq-gz	Julianne-899-COL_S248_L001_R1_001_F_filt-fastq-gz	Julianne-899-JEJ_S194_L001_R1_001_F_filt-fastq-gz	Julianne-923-CEC_S223_L001_R1_001_F_filt-fastq-gz	Julianne-923-JEJ_S196_L001_R1_001_F_filt-fastq-gz	Julianne-924-CEC_S224_L001_R1_001_F_filt-fastq-gz	Julianne-924-JEJ_S197_L001_R1_001_F_filt-fastq-gz	Julianne-962-CEC_S222_L001_R1_001_F_filt-fastq-gz	Julianne-962-JEJ_S195_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-337-JEJ_S134_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-351-JEJ_S150_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-536-CEC_S103_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-540-CEC_S119_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-540-JEJ_S118_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-544-CEC_S179_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-544-JEJ_S178_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-579-COL_S159_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-582-JEJ_S142_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-604-COL_S166_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-661-CEC_S111_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-663-JEJ_S126_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-665-COL_S180_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-667-COL_S173_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-716-JEJ_S110_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-717-JEJ_S102_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-835-CEC_S158_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-835-COL_S151_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-838-COL_S128_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-840-CEC_S109_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-840-COL_S141_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-840-JEJ_S177_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-841-JEJ_S104_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-842-CEC_S117_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-842-COL_S133_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-847-JEJ_S112_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-853-JEJ_S120_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-856-CEC_S172_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-858-CEC_S171_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-858-COL_S149_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-858-JEJ_S164_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-872-CEC_S125_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-872-COL_S157_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-872-JEJ_S101_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-882-CEC_S165_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-923-COL_S135_L001_R1_001_F_filt-fastq-gz	Rep1-Julianne-924-COL_S143_L001_R1_001_F_filt-fastq-gz	taxonomy
ARGSYNBSUB-PWY	L-arginine biosynthesis II (acetyl cycle)	15397.7107676343	5975.81520811639	10000.9418691095	7094.66301146113	7141.97931598388	2276.64135249236	7843.89876725365	10990.9305083239	4263.91032259245	6836.64994517947	3859.3197577316	401.203813508375	5039.8208862335	12739.3178619956	4637.58417318351	1585.89253123122	14530.6412432261	2912.19889019583	5992.29254513633	7783.27174653684	3768.40460839938	4675.58286343725	4119.04270590225	4958.56937072259	6199.16074448794	7444.47571852579	835.662201978897	5623.65816828384	1686.50313605288	7578.61175880418	3324.99024430883	6746.23196048796	6358.50636236934	7536.92254514855	3207.92214196879	1319.32978796993	6888.33171371246	9024.75057808598	1788.71240492358	6812.81279912438	1238.12878190022	5762.73956262873	6740.86563878754	10491.3099835715	8844.50571985399	7547.32216057696	5498.08957016137	10830.7329571927	2669.47093567553	4514.02953365245	365.595764695743	5409.80520647157	4022.50799463236	2930.71068782488	7666.36592249307	4095.13339773818	910.61684744965	6899.12158941302	1273.0694307567	7900.20736705462	2281.77496281773	12573.3715155188	111.48466669509	3889.7635032134	3333.80078955145	8569.25178196199	4457.81455536161	2457.52026818919	7537.82264083886	2223.73236175187	1797.34768631219	8870.44088756095	3035.18174683573	4783.83282630683	5789.44017664989	12276.9890649294	2034.64982835052	2645.46957475627	3639.84101278076	1597.96821072424	3813.74983565599	4051.86225819049	4285.20510036099	5962.67240413365	4694.90597311683	3474.06275713988	5421.87339489051	4044.55187985093	3112.10669806629	3126.40418573694	4925.6199325905	6322.69900759418	4063.46515131697	6011.22102313763	11755.5026513847	4604.57970601392	150.328910672617	6871.56464174973	5012.6941653413	5008.18874806932	
ARO-PWY	chorismate biosynthesis I	17030.9111415592	5360.00072859358	12054.8316020095	10301.623080878	7828.86141566847	2614.60211079591	9152.26139804865	9267.63270298253	5359.27863057672	7467.62781815831	4120.631601364	540.252887364055	5862.47808878272	14763.0495429093	5725.75701936451	2205.28594555818	16087.7815592179	2606.98290891601	6465.60275384478	7927.15586844254	4469.62227206447	5303.37036120722	5701.3685120015	4554.64456480762	6950.87181418319	7074.37150010279	2028.75763339658	6377.11089299766	1858.79353719659	9089.64088071705	4895.89170439846	7736.60089377486	6948.81533064383	8891.43728132933	3719.17370945815	1470.04980796593	7608.38735737959	10227.2040887115	1710.19906155879	7452.63584615892	1067.21771804881	7417.206009595	8583.86723684805	11552.016462159	10419.393742126	8624.99698144148	6555.66497676004	11489.2473901311	2325.51255781163	5079.98498470461	1355.36242135698	6295.22071402036	4865.19461537598	2337.41887134653	9410.16497257358	5275.00975212508	10784.8512801704	7858.47755565681	1479.18864691306	8894.33548624033	2252.59357583394	14692.7536608014	226.56533276957	4032.24371505585	2947.84229967696	9852.29624982511	5054.03401593253	3329.57092703172	8484.81520711912	1893.38118752759	2189.93934928926	7630.34162970696	3842.65762663185	5526.432359906	5304.97362299159	14160.1310261598	2762.6710102347	2585.20176265129	1957.25127533679	2729.01322967967	4593.63611125285	4570.30704002142	5042.7725838181	6330.63590814221	4416.78641664319	3611.72002616073	5855.0340699329	4671.45909106109	2748.83747163688	12550.972836308	5314.52314541742	6669.01071915922	4328.74189666896	3050.31540554701	12814.8079894342	5038.25473397468	105.77174150792	7681.32342984935	5786.06746869643	5931.64768727486	
ASPASN-PWY	superpathway of L-aspartate and L-asparagine biosynthesis	18936.833875738	10875.057669229	11440.5040151991	13324.3402533776	8621.82084363281	4868.02311219389	11289.3999696129	2742.11418156872	7606.69481985567	9377.87633321772	5752.47940003127	1475.63959357145	9171.21800943686	13488.3177987155	8696.57599747089	4865.06619503737	18311.7839964589	4500.62613081052	8562.46617110998	11692.1379091516	4543.52896022855	9531.14970050327	8283.40877833023	7859.46617506518	8226.93882743254	9649.04941305936	1151.48763583043	6892.53106724245	6205.04070080268	10544.1837948596	8502.38770382753	8293.2354841164	8316.67084806908	10407.3654247127	6221.34759207464	4183.57343725773	8315.67075526573	12880.5463870018	5289.52253740776	10133.4331972255	3456.95875847977	8757.265502773	9984.52440136084	14123.1185372509	13464.3185467789	10827.6981331602	8733.24905405756	11171.9380006502	7446.03305003743	8077.51349146659	690.032150883798	8179.20757826286	6683.74141757253	6143.91724002179	11698.3533569705	7613.15807932361	15429.6446739794	8816.42476721901	4916.98118892498	8821.76784015979	2429.26023881123	13435.9554050046	58.9374337068616	6209.12628195523	8769.90202806022	10094.8088870171	5277.10953356799	6358.52939753352	7998.21202271617	4557.97693288387	4296.52945074411	6304.86853136166	6205.56759476589	5846.65096975823	10076.3776984268	17329.109370656	4768.83659993713	6390.20182341221	7051.55381406942	4810.27596559691	5320.36456293617	6558.19599905876	5564.31666780272	6933.09866550979	9061.14290631258	8060.26712241664	6790.53412350538	6076.65174151817	6402.91911027927	14234.1607488161	5627.11470227738	8084.37515088449	5955.79196825329	9192.55119190962	12260.8022171985	6790.46715443886	190.942093496252	8741.1891211125	7555.00968091177	7401.29299969349	
AST-PWY	L-arginine degradation II (AST pathway)	0.0	0.0	0.0	4.44444444444444	0.0	0.0	0.86	0.744444444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.14	4.44444444444444	0.0	0.0	0.0	0.0	3.43	0.0	0.71	0.0	0.0	1.43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.29	19.71	0.0	0.0	0.0	0.0	0.0	1.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	129.71	0.0	0.0	26.3000261220613	0.0	0.0	0.0	15.9585492227979	0.0	45.0	0.0	0.0	0.0	0.0	8.88888888888889	0.0	0.0	0.0	0.0	0.625	0.0	0.0	0.0	1.11111111111111	0.0	6.14	0.0	0.0	0.71	0.0	0.0	0.0	0.0	0.0	6.0	2.34812680115274	0.0	0.0	0.0	0.0	
BIOTIN-BIOSYNTHESIS-PWY	biotin biosynthesis I	573.035113816512	0.0	0.0	41.7154285488903	157.605136376796	0.0	313.924999385062	2.23100682797611	696.069534183644	368.436546599125	176.89102464672	46.6146953801543	0.0	174.730373384244	419.26391381878	48.7856476598443	861.352752590915	0.0	133.801415898893	188.030056942539	0.0	78.7739454303643	195.07875147963	4.96296751979329	258.614001452247	76.8890614854468	89.0091852375148	0.0	0.0	117.6871978232	145.074443375365	90.863422737301	51.8993472576324	414.7164670741	180.920931464755	86.3593213850802	221.793261061208	568.122948938569	0.0	415.040231214231	138.101269097624	468.846698259069	504.99074776097	4902.91779466438	4832.85174403257	266.401520685623	192.684288392546	151.188446499798	0.0	294.883627506324	42.0099534060362	160.692778211405	0.0	58.6829481753867	195.271272812245	162.244940230746	222.012296220543	239.37477528082	0.0	428.427578806189	562.336023143161	415.538180706842	14.1572811693522	281.736600888079	0.0	234.417579218342	394.105884540443	161.973220334669	0.0	301.657367477663	117.523791317903	0.0	24.3496182579035	89.307196490509	262.697080619604	326.754157924257	41.4741507270852	0.0	0.0	430.864594347545	301.233080752311	365.300089268595	217.474906710647	226.452217151775	0.0	66.6349597593887	145.120073178819	179.075801769683	4.96352016767805	171.468726099305	57.2566181830933	218.514216445512	190.506803425825	0.0	171.909176245888	232.826009348651	0.0	261.742944202784	173.726219499084	187.075512239939	
BRANCHED-CHAIN-AA-SYN-PWY	superpathway of branched amino acid biosynthesis	19865.7656244117	6838.35576313541	12500.1788980073	12187.03141393	9064.32724667335	3786.61599284241	10636.8616141102	13041.7766197674	6511.64718772638	8809.12455313383	5241.57960987569	980.801680570598	7920.24155332165	14763.7391202739	6357.9056790708	1976.79722018481	18527.3525512281	3465.81301331278	7869.0732804147	10236.3889619759	4955.51259667227	5738.84182812062	5800.22322538764	5731.9354004967	8368.37995274304	9339.3547563001	3914.24844613028	6997.50737851376	3322.86432607927	10719.9721763782	6782.9311221646	8932.09074094179	8099.57110814853	11243.1997967536	5276.86956736774	2776.31377808907	8975.4790106399	12735.5830219885	2751.87895668081	9155.37719221713	1865.63035308258	7643.88126889718	8797.56064651662	16252.1422060974	14731.7028391628	10080.3575397113	7736.86189615049	12369.5390583859	4662.58080853668	6711.10621542009	2190.19882724925	7263.67401536536	5709.58752560622	3540.99673744101	9924.83025441987	5831.93380416794	1310.7666169613	8755.58009861498	2333.35707683155	10038.3737251074	3031.88116952971	15449.3612713116	380.251859728164	4531.72782281729	5855.38274165091	10665.6784733727	5403.07865549095	4216.02814825299	9427.95484579385	3158.19895598596	3238.64358556255	9170.5983489596	4953.09639182702	5817.45213203284	7998.78518176444	17637.1715936685	3621.35016223312	3848.47444589154	4433.86714232814	2820.05040431733	4751.06829341705	5533.74347321157	5701.566890654	7782.00036120321	5753.38387404132	5651.90619319549	6505.480291553	5211.49428098096	4588.24435453307	3923.88778362435	5835.47876458875	8509.34084823079	5879.38494168394	6633.46155989158	12933.750098629	5597.42826414356	172.204361567186	8859.35690898008	6756.34116094022	7006.01126753687	
CALVIN-PWY	Calvin-Benson-Bassham cycle	26609.0008748466	13623.9084306463	15346.0132084481	16231.3045140651	12188.4101513808	6172.00812536427	13739.3316982949	13067.2918796956	7684.87953579448	12094.2660716101	7528.23216199285	3100.42955764376	10712.3677555284	18830.3268552088	10362.8040940056	8178.35498586035	22762.1473821911	7180.64304791124	10388.4762158994	14932.9319157147	6522.75906931634	12110.9424899748	9578.38444757028	9360.0747936495	10330.2373840134	12329.4329192484	5626.59513292623	9649.07292454469	8154.75225061193	14031.1933728515	9234.06986510463	10910.5824561338	10443.4194775523	13341.9806707394	6773.11042448598	4676.270422496	10806.7561781214	15022.340004018	7062.88048128285	12940.0643034315	4800.44172854662	11044.3927520825	12803.2966531099	17378.4577226555	15748.9023375038	12988.8565911161	10088.6790967662	15279.7838981301	10659.3946599335	9447.39230605773	3018.1638471099	9836.13225480295	7600.81192207129	9814.66255462267	14642.4717761159	8790.88575483755	26879.5188455688	11719.4082547189	6207.62675151877	11984.3483538212	8514.93172085968	17788.0952725978	1080.01130688178	10107.304673406	10777.329685675	13412.7087315631	6987.91334856935	6456.15500490076	11655.1876693866	6181.95739752243	4688.61023504079	17175.6539161941	7188.459462517	7736.54192044261	13083.8004093322	20932.5264635639	5332.72893601213	8200.95346673053	9739.99597061659	5594.89176616884	7253.8643607741	8079.68937480005	7142.94777843633	9152.05359943912	9873.96708943731	9176.40589975388	9501.14878254145	7659.17519411897	7976.50719239308	15354.4549049316	7231.63161183596	10123.6317779356	7108.29734690885	11239.9827770905	17191.2739823461	9019.299661507	635.307028378507	10884.4895601821	9180.8105803224	9094.79166536561	
CATECHOL-ORTHO-CLEAVAGE-PWY	catechol degradation to &beta;-ketoadipate	0.0	0.0	0.0	4.0	0.0	0.0	15.5	660.087372553176	0.0	0.0	0.0	4.92307692307692	0.0	0.0	0.0	0.0	7.75	30.0	6.75	64.25	0.0	0.0	0.0	0.0	0.0	0.0	1.14285714285714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	0.0	0.0	0.0	0.0	1.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.25	0.0	5.75	0.0	15.9482200647249	0.0	51.705069124424	1.25	409.0	0.0	1.0	10.0	0.0	0.0	0.0	0.0	0.571428571428571	0.0	0.0	0.0	1.0	0.0	5.71428571428571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.67	0.0	0.0	0.0	0.0	
CENTFERM-PWY	pyruvate fermentation to butanoate	62.5368063724616	95.8305085639302	5.24665490272866	35.6574288193404	0.0	0.0	719.335919406474	101.280973070736	0.0	17.384919091357	0.0	8.33467429935077	0.0	24.4113135254641	20.761940601736	6.9331744924612	492.681907425119	500.423095585076	517.848438514842	1319.92815374287	0.0	45.7191963157189	0.0	45.3805171458336	0.0	0.0	84.3759239765154	0.0	10.7978998445471	0.0	0.0	20.8558680146186	0.0	0.0	30.5132170573151	14.9736443647145	0.0	0.0	5.77979783823099	0.0	0.0	6.98292103619887	0.0	62.12907258987	104.040918412582	0.0	0.0	0.0	11.4448551674284	0.0	55.6853615422597	0.0	0.0	4.12731353718604	41.4079412907026	17.3172809337007	0.0	13.94617236286	0.0	0.0	20.8727942304649	10.4830825635269	0.0	567.794939043743	0.0	296.48264002677	0.0	20.3797269707541	0.0	0.0	6.93221183991752	1590.22133504354	0.0	126.737412228274	185.043701321706	24.3867388889727	0.0	19.7298944617146	1.30567244066806	3.48173345723531	0.0	0.0	13.8467298478198	6.96696532306413	17.6158432929772	101.89914838137	17.3790994872353	0.0	4.9370658039021	0.0	20.8653433818928	0.0	0.0	0.0	41.8086853377427	15.5945990600722	3.38943725475324	78.939911640499	17.386750005433	0.0	
CHLOROPHYLL-SYN	chlorophyllide a biosynthesis I (aerobic, light-dependent)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.19645017901524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.68453171936376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.4130708353142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.28729731103543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.7939140981735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
COA-PWY	coenzyme A biosynthesis I	19177.6660332363	18187.6331733159	11386.4140557163	13233.9127817203	8467.13845117916	6679.45772912481	11499.8748533793	13537.6345267993	7313.98764241806	9793.07441091565	6582.96342241699	20543.4173509715	10416.0586098626	13884.8434918202	10608.6883099995	15417.6834507894	17797.0172124193	15022.0757516817	8743.51644733054	15039.7683713146	4556.9827862469	13703.5824644869	9099.29925812478	15472.0249624989	7891.87821732881	11917.023850128	24407.3178517005	6620.71487094566	15670.5176146022	10109.4911968819	8543.18391315513	7969.99799188639	8363.36461665737	10143.2842616675	7104.9420138594	6602.02502811061	8017.47155574501	12416.2446303014	10311.7010630948	10621.559904266	8991.96516690856	8684.73122024488	9893.44361088554	13076.5375360482	12258.0340347013	11117.0817971779	8923.19314198415	11722.5904501269	22190.525520956	9473.32269015939	22146.1665845656	7980.6378619461	6483.90511236498	21045.1111605859	11533.0621485975	7532.22655111404	37799.7385155541	8793.91213513854	12421.7469280439	8743.2122136284	17254.1431968791	12860.5279767685	28628.9012173166	15272.1681167391	13469.9808463111	10290.4531685503	5392.88759604996	7387.23891611569	8328.86453810691	9651.11672680527	5606.51174158176	18010.2084927363	6977.31635183114	5940.8027099591	19800.7217538602	16519.1275248174	5319.25695233157	10959.8136034703	13383.1477856816	6052.63500368716	5516.25454538154	7227.20957672187	5439.80908609715	7205.80223475784	12347.3742766315	11441.6487942673	8022.31195127074	6961.69855599849	12782.3164563789	15006.0395196937	5744.61289197388	8021.69097506671	6175.31440140298	19551.3870431978	13075.4485788219	8364.93045450676	22957.349829834	8649.44178186596	7653.41385234072	7327.1687476016	
COBALSYN-PWY	adenosylcobalamin salvage from cobinamide I	9041.63901378213	1712.91823014528	8644.35272764571	7256.44451987735	4057.14474085578	993.912202017486	4288.53100462916	2.13649598706983	973.777240720072	3703.46272217124	1925.2545367301	42.725062581654	3188.03510143235	8410.66373404776	2077.36389009689	317.905767670229	8005.02508060538	784.913324348124	2779.25080744345	2559.78874294984	2405.47658785369	1679.90504759983	1406.51929922689	1268.76738019203	3403.99248382693	3613.20170136506	75.4300201369415	2782.34300990942	562.743081062526	4460.65934558163	2124.99837702754	3810.65324806907	3455.9822522366	3786.71088062723	1321.93904867096	523.346014169731	4074.17602425916	5352.97838771249	551.360968903759	3123.99903009768	512.964739953592	2583.42490725137	2975.39900428395	8043.93789170805	7050.33288892613	3211.86554144601	2375.29696095642	7577.37697388406	1016.53350270623	1835.94209677017	1026.46263812416	2533.52048050619	1922.01945037644	2603.07867040168	4424.54814947001	1947.49681994756	2798.43106369786	3369.13167020159	397.79179294607	4828.95091178431	3610.91506790522	8081.50527609321	419.387486475137	1440.58570223236	1296.73708465555	4958.24910021177	2063.15210612713	217.964250632218	5131.68886966809	734.323059921857	736.407471010318	309.444450701738	1490.33050760729	2787.00017537309	2174.98548475522	5657.53216087321	914.36753557277	870.74308412064	1665.15972677599	548.645129756435	1832.2713535978	1871.24425932891	2155.57071056946	2693.51889974813	1218.72795980864	1376.19972115546	2302.37678251206	1666.20934982953	1101.54270518471	839.116100456256	3180.43211059656	3373.85152940646	1957.8132045266	2276.73404337584	8961.95470904742	2596.53614375401	73.3092249452082	3756.6491858196	2621.97426526261	2604.20640549423	
CODH-PWY	reductive acetyl coenzyme A pathway	274.977702515715	581.179870330349	40.9243434169771	155.039159311777	73.6852265724876	76.5590838105154	188.411436949889	0.0	235.068537841037	97.5212525198548	45.8428698091715	47.9422002440434	187.24049044217	87.7230570722726	110.414166138888	0.0	566.869115065729	44.9323387858805	253.266502816134	508.240808697026	36.8488882413196	284.744996468095	248.55291084272	0.0	123.053310396716	127.320332366765	19.9921996271422	63.7157371679205	51.9092840890868	228.383572122032	194.681411382347	137.817154534557	118.175837926238	54.8497079614537	117.990392293302	19.9683686944969	95.4409524190819	263.160095236107	135.040166061235	309.472957399076	292.814667756627	169.328174330464	316.873493701879	692.944863302819	650.887205057936	285.2814869956	204.633846775717	92.6145478011532	297.838608409638	110.361491087512	7.99861154801549	569.079849947054	504.884059197975	607.143037737135	226.773888429959	342.063522914715	85.9017586738218	422.613097018812	427.913334303243	74.6805251541714	105.686476640333	374.593011804758	0.0	72.8278802364265	127.35701918111	101.972944527553	57.6772782391134	289.107255067659	65.7355461009442	43.8947597303762	116.759130072114	228.492898961553	77.5526141628061	68.5971481371169	97.2604091738745	225.019315590144	53.7214724137338	320.788348371911	118.420557305945	92.2638522427441	81.4030189979171	226.372379061015	61.6281319531779	141.846962644956	156.423292176997	152.921550973042	63.7438488708338	75.5806817406354	248.455705751791	101.65336176451	50.7685131620871	100.388474717707	81.4741616616617	47.9352363283721	49.9017944124949	113.17535664112	37.9662368331833	117.184339123721	240.155882527654	187.087574921703	
COLANSYN-PWY	colanic acid building blocks biosynthesis	8714.38748577066	5848.32293081934	3304.54063528976	6571.44570854136	3729.61500843629	2503.33986791656	5493.54405641393	6.14170721559394	4449.94091016659	3985.56507165789	2484.31081731302	728.379159741182	4918.68278604138	3858.06192015485	3862.02925019966	1707.57875489114	9011.94378563075	1370.33082799675	4191.98905283039	5770.36616456172	2110.37216600951	4861.53229648492	4055.00390863195	3411.40478450551	3645.56311506802	3761.47554694499	269.546757023197	2543.43369138741	3348.58847018353	5375.00606947653	5260.87128252806	3896.77262321277	3648.48437849746	5679.88132900119	3617.87640801683	2351.69334644114	3576.95208056859	6218.00120744167	2875.55505802605	4956.17979539983	1949.95511460818	4345.35473292967	5001.0026961422	8991.32697486432	8186.89050838781	5465.22283317392	4520.17045808445	3468.46369473842	3977.00198885502	3789.72389557005	148.683628908909	4441.80566969943	3682.22152061962	3311.33283179787	5463.14870617213	4062.9765973539	429.541638358499	4779.93884958781	2763.01957581752	3564.47441527044	1210.37015809137	4980.53766076832	68.1471615631066	2155.68923915733	4990.51655903929	4374.06800865044	2415.85755024667	3555.08186574398	3171.98029277818	2338.15548742519	2285.40895878316	1512.03106967306	3654.98676032903	2356.39263861897	4121.96292785687	8817.86270377015	2661.59051025353	3646.84534194217	4005.44870320046	2371.74425255134	2115.07793503176	3315.19649106537	3166.92698954992	4681.67471273322	4576.96627216144	4531.43624183954	3139.9257482069	3159.92693499917	3545.69874202695	2452.11819463726	2154.09899326452	3689.74321200077	2885.02257759259	5092.46044497719	3156.08413693661	3359.51675455212	84.2617408506241	4062.17919437897	3959.33188876148	3945.28817976896	
